,Cleaned_name,Item_desp,Service_desp,pay_num,order_num
6017,Gauteng - health,Gown nurses doctors theatre xxx-lg green,0,201597,201597.0
6018,Gauteng - health,Gown operating surgical med blue,0,78000,450000.0
6019,Gauteng - health,Gown operating theatre 4 patient medium,0,0,630000.0
6020,Gauteng - health,Gown operating theatre 4 patient x-large,0,0,642000.0
6021,Gauteng - health,Gown operating theatre 4 patient xx-lrge,0,0,689802.0
6022,Gauteng - health,Gown patient large s/s white,0,0,4140.0
6023,Gauteng - health,Gown polyethylene isolation garment med,0,0,55500.0
6024,Gauteng - health,Gown protection x-large dark blue,0,0,640000.0
6025,Gauteng - health,Gown short sleeve reusable white small,0,0,27750.0
6026,Gauteng - health,Gown surgic high risk dispos large blue,0,0,770320.0
6027,Gauteng - health,Gown surgical high risk dispos 2XL blue,0,516425,3691725.0
6028,Gauteng - health,Gown surgical high risk dispos XL blue,0,978350,3756850.0
6029,Gauteng - health,Gown surgical high risk dispos med blue,0,0,2194230.0
6030,Gauteng - health,Gown surgical high risk xxx-large blue,0,490000,1488740.0
6031,Gauteng - health,Gown surgical l/sleev xxlarge jade green,0,490000,1485960.0
6032,Gauteng - health,Gown surgical l/sleeve medium jade green,0,0,138840.0
6033,Gauteng - health,Gown surgical l/sleeve small jade green,0,305000,1015950.0
6034,Gauteng - health,Gown surgical l/sleeve xl jade green,0,1692500,6545130.0
6035,Gauteng - health,Gown surgical l/sleeves large maz blue,0,3542460,7492540.0
6036,Gauteng - health,Gown surgical l/sleeves large navy blue,0,0,142980.0
6037,Gauteng - health,Gown surgical l/sleeves medium maz blue,0,2491480,6055280.0
6038,Gauteng - health,Gown surgical l/sleeves xxlarge maz blue,0,1608640,6592690.0
6039,Gauteng - health,Gown surgical l/sleeves xxx-l jade green,0,204000,1340090.0
6040,Gauteng - health,Gown surgical large non-wov blue sterile,0,23830,5128238.3
6041,Gauteng - health,Gown surgical long sleeve large coloured,0,0,47660.0
6042,Gauteng - health,Gown surgical long sleeve xlarge colourd,0,0,191500.0
6043,Gauteng - health,Gown surgical long sleeve xxx large,0,127500,254000.0
6044,Gauteng - health,Gown surgical med non-woven blue sterile,0,23140,2977080.0
6045,Gauteng - health,Gown surgical sml non-woven blue sterile,0,681738,992930.0
6046,Gauteng - health,Gown surgical sterile non-woven xl blue,0,301473,5638532.5
6047,Gauteng - health,Gown surgical unsterile large blue,0,0,345770.0
6048,Gauteng - health,Gown surgical x-large cuff elastic,0,0,232000.0
6049,Gauteng - health,Gown surgical xx-large 140x165cm,0,157873411,379308820.0
6050,Gauteng - health,Gown theatre staff XL jade green l/s,0,40365851,18000000.0
6051,Gauteng - health,Gown theatre staff large jade green l/s,0,0,21930.0
6052,Gauteng - health,Gown theatre staff medium jade green l/s,0,0,29982.0
6053,Gauteng - health,Gown theatre staff small jade green l/s,0,0,19780.0
6054,Gauteng - health,Gowns surgical breathable high xxl,0,1975360,94884310.0
6055,Gauteng - health,Hammer percussion dejerine cylindr,0,0,409.9
6056,Gauteng - health,Hand Table Attachment,0,0,38900.82
6057,Gauteng - health,Hanger wood radiation,0,0,1744.9
6058,Gauteng - health,"Hanger, Apron",0,0,1744.9
6059,Gauteng - health,Healthcare risk waste management service,0,0,128168.68
6060,Gauteng - health,Hemoglobin meter,0,0,6009.58
6061,Gauteng - health,High Flow Oxygen Machine with Humidification Capability,0,174191,497812.0
6062,Gauteng - health,High Flow Oxygen Units,0,0,497812.0
6063,Gauteng - health,Holder letter steel bed 410 x 385 x 95mm,0,0,33925.0
6064,Gauteng - health,Holder needle crile wood,0,0,844.86
6065,Gauteng - health,Hose air monitor desk GE HEALTHCARE V100,0,0,15283.8
6066,Gauteng - health,Hose air monitor desktop Eden M3A,0,0,6624.0
6067,Gauteng - health,Hose air monitor desktop Mindray VS900,0,0,17599.5
6068,Gauteng - health,Hose air monitor trolley Mindray VS800,0,0,703.98
6069,Gauteng - health,Humidifier required ventilator Servo N,0,0,17688.2
6070,Gauteng - health,Humidifier ventilator Bellavista 1000Neo,0,0,914526.3
6071,Gauteng - health,ICU Beds,0,0,326641.23
6072,Gauteng - health,ICU MONITOR,0,0,394470.24
6073,Gauteng - health,ICU monitor: Mindray T6,0,0,1099900.2
6074,Gauteng - health,INFUSION PUMP,0,0,271446.0
6075,Gauteng - health,INFUSION PUMP OFFER2 AND DOCKING/STACKABLE STATION OFFER1,0,0,421800.0
6076,Gauteng - health,INFUSION PUMPS (WARD),0,0,75120.5
6077,Gauteng - health,INTRODUCERS ADULT,0,0,564.6
6078,Gauteng - health,INTRODUCERS CHILD,0,0,564.6
6079,Gauteng - health,INTRODUCERS NEONATE,0,0,564.6
6080,Gauteng - health,Imager laser Horion GS 30kg,0,0,122849.59
6081,Gauteng - health,Incubator standard Ertunc -Ozcan Baby,0,0,421835.57999999996
6082,Gauteng - health,Incubator standard atom,0,0,87806.5
6083,Gauteng - health,Incubators Closed,0,0,736006.08
6084,Gauteng - health,Indicator test pack disposable 30per box,0,0,65000.0
6085,Gauteng - health,Infant Warmer,0,0,62687.54
6086,Gauteng - health,Infant bag mask resuscitator,0,0,1493.0
6087,Gauteng - health,Infrastructure,0,886098867,3526869902.02
6088,Gauteng - health,"Infusion Pump, Volumetric",0,0,11516724.0
6089,Gauteng - health,Infusion line for syringe pumps100cm PE,0,0,1452.45
6090,Gauteng - health,Infusion line line ASV syringe pump set,0,2829,2829.6
6091,Gauteng - health,Infusion pump FPVZ 019191- MC (Link 4),0,0,2879181.0
6092,Gauteng - health,Infusion pump Mindray,0,0,225361.5
6093,Gauteng - health,Infusion pump Mindray Benefusion VP3,0,0,8939339.5
6094,Gauteng - health,Infusion pump for Agilia volumat y-sites,0,0,101023.9
6095,Gauteng - health,Infusion pump syringe general purpose,0,0,1484514.0
6096,Gauteng - health,Infusion pump volumetric RT4-05-067(A)ME,0,0,76778.16
6097,Gauteng - health,"Infusion pump,syringe anaesthesia",0,0,767781.6
6098,Gauteng - health,Infusion pumps,0,0,606143.4
6099,Gauteng - health,Kick about Trolley,0,0,1345.98
6100,Gauteng - health,Kick about with bucket,0,0,38280.2
6101,Gauteng - health,LABORATORY,0,2403400,0.0
6102,Gauteng - health,LARYNGOSCOPE SET WITH  NEONATE BLADES,0,0,6487.4
6103,Gauteng - health,LARYNGOSCOPE SET WITH PAEDS BLADES,0,0,16373.7
6104,Gauteng - health,Laboratory services,0,0,7587496.0
6105,Gauteng - health,Lamp examination mobile doctor shade,0,0,37079.88
6106,Gauteng - health,Large Oxygen Trolleys,0,0,28854.3
6107,Gauteng - health,"Laringoscope, set",0,0,72303.56
6108,Gauteng - health,"Laringoscope, video",0,0,1374692.31
6109,Gauteng - health,Laryngoscope,0,0,4730.58
6110,Gauteng - health,"Laryngoscope Set, complete in carry Case disp",0,0,2253609.0
6111,Gauteng - health,Laryngoscope adult /peads,0,0,10097.22
6112,Gauteng - health,Laryngoscope adult peads,0,0,630744.0
6113,Gauteng - health,"Laryngoscope, Video",0,0,1350122.4100000001
6114,Gauteng - health,"Laryngoscope, set",0,0,10097.22
6115,Gauteng - health,Lead ECG,0,0,4461.63
6116,Gauteng - health,Lead ECG paed basic monitor MDRUMEC12,0,0,4521.1
6117,Gauteng - health,Light examination led w/battery keling,0,0,287898.72
6118,Gauteng - health,Light examination led with battery keling,0,0,239915.6
6119,Gauteng - health,Light phototheraphy LED Natus Neoblue,0,0,190792.08
6120,Gauteng - health,"Light, Exanination, Mobile with Battery Backup",0,0,239915.6
6121,Gauteng - health,"Light, examination, mobile with battery backup",0,0,501242.08
6122,Gauteng - health,Linen Receptacle,0,0,44788.45
6123,Gauteng - health,"Lingt, exanination, mobile with battery backup",0,0,233542.53
6124,Gauteng - health,Locker bedisde mild steel,0,0,92225.25
6125,Gauteng - health,Locker bedside mild steel,0,0,122967.0
6126,Gauteng - health,Locker bedside mils steel,0,0,491868.0
6127,Gauteng - health,"Locker, Bedside",0,0,1002072.0
6128,Gauteng - health,MATRESS FOR BED - 4250917613 deleted,0,0,73810.0
6129,Gauteng - health,MATRESS FOR BED HOSPITAL,0,0,73810.0
6130,Gauteng - health,MEDICAL FRIDGE,0,0,183128.43
6131,Gauteng - health,MINDRAY OXYGEN CONSUMABLES,0,0,27376.0
6132,Gauteng - health,MOBILE ENT SET,0,0,15525.0
6133,Gauteng - health,MOBILE SUCTION,0,0,187419.3
6134,Gauteng - health,MONITOR BASIC MULTI-PARAMETER,0,0,333753.01
6135,Gauteng - health,MONITOR NIBP ON MOBILE STAND,0,0,282250.8
6136,Gauteng - health,Mask CPAP for non invasive large,0,0,31002.6
6137,Gauteng - health,Mask M10 FFP1 moulded valved respirator,0,9674328,41055800.0
6138,Gauteng - health,Mask N95 blood splash resistance 160mmHg,0,0,112350.0
6139,Gauteng - health,Mask NIV full-face ventilation large,0,402500,402500.0
6140,Gauteng - health,Mask anaesthetic disposabl singleuse sz5,0,0,496932.0
6141,Gauteng - health,Mask dust FFP2 twin strap convex,0,1994500,2648449.6
6142,Gauteng - health,Mask face 3-point head efficast mask 2mm,0,705640,705640.0
6143,Gauteng - health,Mask face 3ply loops with tie disposable,0,81217135,544574010.0
6144,Gauteng - health,Mask face anaesth reusable soft rim sz5,0,0,10608.0
6145,Gauteng - health,Mask face anaesthe reusable soft rim sz2,0,0,6444.0
6146,Gauteng - health,Mask face anaesthe reusable soft rim sz3,0,0,9090.0
6147,Gauteng - health,Mask face anaesthe reusable soft rim sz4,0,0,9804.0
6148,Gauteng - health,Mask face anaesthetic inflatable size4,0,1296,1690.5
6149,Gauteng - health,Mask face anaesthetic inflatable size6,0,0,1690.5
6150,Gauteng - health,Mask face anaesthetic single use size5,0,0,487000.0
6151,Gauteng - health,Mask face aseptic blue 1 box 50 pcs,0,299000,299000.0
6152,Gauteng - health,Mask face aseptic fog free,0,0,1654950.0
6153,Gauteng - health,Mask face aseptic molded blue 50pcs,0,11615,111780.0
6154,Gauteng - health,Mask face child bag-valve-mask resusicat,0,0,40596.0
6155,Gauteng - health,Mask face elasticated loops two layered,0,0,19020.0
6156,Gauteng - health,Mask face hypo allergenic interfacing,0,0,10470.0
6157,Gauteng - health,Mask face surgical large disposable,0,0,17200.0
6158,Gauteng - health,Mask face surgical medium disposable,0,0,2969559.0
6159,Gauteng - health,Mask face surgical standard type 1,0,54150,4491042.5
6160,Gauteng - health,Mask face surgical typ1 fluid single use,0,32955320,210664991.2
6161,Gauteng - health,Mask face surgical type1 fluid 0 1mm thk,0,0,226000.0
6162,Gauteng - health,Mask face surgical with ties 3 ply,0,7158193,14613793.0
6163,Gauteng - health,Mask face theatre bacterial filtration,0,270000,270000.0
6164,Gauteng - health,Mask face tie back adults 3 layer cloth,0,338560,711560.0
6165,Gauteng - health,Mask face tieback earloop with shield,0,67500,665400.0
6166,Gauteng - health,Mask face type 1fluid with eye shield,0,0,17130.0
6167,Gauteng - health,Mask fluid shield fog free surgical 25s,0,0,450935.0
6168,Gauteng - health,Mask half respiratory protection FFP1,0,67500,3517500.0
6169,Gauteng - health,Mask laryngeal infant/paediatric: sz:2 0,0,0,25720.0
6170,Gauteng - health,Mask laryngeal infant: size:1 5 (5-10kg),0,0,38580.0
6171,Gauteng - health,Mask oxygen rebreathing for adults 1 8m,0,0,43637.0
6172,Gauteng - health,Mask oxygen under chin type adult,0,0,57814.0
6173,Gauteng - health,Mask oxygen under chin type paediatric,0,0,1849.5
6174,Gauteng - health,Mask oxygen venturi 28% adult size,0,21091,21080.0
6175,Gauteng - health,Mask oxygen venturi paeds 42271708-00039,0,1656,1656.0
6176,Gauteng - health,Mask particulate filtering half mask,0,0,376740.0
6177,Gauteng - health,Mask respirator & surgical 1860 adult sz,0,961380,9871515.0
6178,Gauteng - health,Mask respirator with straps FFP2 20/b,0,80040,1348380.0
6179,Gauteng - health,Mask surgic short elastic loop 100/pk,0,0,22425.0
6180,Gauteng - health,Mask surgical face non woven flexible,0,0,3321500.0
6181,Gauteng - health,Mask surgical face std type 1 rectangula,0,1242000,1242000.0
6182,Gauteng - health,Mask surgical theatre without loop,0,0,469440.0
6183,Gauteng - health,Mask surgical type N95;1 s,0,159942728,417942034.0
6184,Gauteng - health,"Matresses for bed/cot ""Durofoam Mattress""",0,0,47938.5
6185,Gauteng - health,Mattress adjustable bed 196x820x150mm,0,0,2589.82
6186,Gauteng - health,Mattress bed/cot hospital RRTR24-02-010,0,0,256003.6
6187,Gauteng - health,Mattress cradle 75cm x 50cm white,0,0,20633.58
6188,Gauteng - health,Mattress for bed hospital high-low,0,0,1476.2
6189,Gauteng - health,Mattress for bed is double stitched 3x26,0,0,151868.64
6190,Gauteng - health,"Mattress for hospital bed/cot ""Durofoam""",0,0,311478.2
6191,Gauteng - health,Mattress hospital bed 1950x 850x 150mm,0,0,19858.2
6192,Gauteng - health,Mattress patient trolley RT24-12-019ME,0,0,6005.0
6193,Gauteng - health,Mattress pressure relief matress system,0,0,53233.28
6194,Gauteng - health,Mattress system pressure relief with pump,0,0,332708.0
6195,Gauteng - health,"Mattress, pressure relief",0,0,1214131.78
6196,Gauteng - health,Mechanical transport ventilator,0,0,1658596.68
6197,Gauteng - health,Mindary M7 Ultrasound Machine,0,0,2487715.3000000003
6198,Gauteng - health,Minus 40 double door drug refrigerator,0,119939,119938.94
6199,Gauteng - health,Mobile Autoclave,0,0,168338.04
6200,Gauteng - health,Mobile Light,0,0,71974.68
6201,Gauteng - health,Mobile Suction Unit,0,0,52664.8
6202,Gauteng - health,Mobile x-ray Machine,0,0,3219135.32
6203,Gauteng - health,"Monitor Acer LED V206HQLAb 19 5""",0,0,5865.0
6204,Gauteng - health,Monitor BP machine ( NIB/SPO2 trolley biolight V6,0,0,91445.94
6205,Gauteng - health,Monitor Dell 20: E2016H 19 5 inches,0,0,65358.26
6206,Gauteng - health,"Monitor ICU ""Drager Vista 120 Model C""",0,0,8912674.5
6207,Gauteng - health,Monitor ICU modular Mindray Beneview T6,0,0,30202389.96
6208,Gauteng - health,Monitor NIBP desktop Biolight V6,0,0,113414.37
6209,Gauteng - health,Monitor NIBP desktop GE Healthcare V100,0,0,15772.19
6210,Gauteng - health,Monitor NIBP desktop Minray VS 800,0,0,92425.41
6211,Gauteng - health,Monitor NIBP on stand Biolight V6,0,0,169350.47999999998
6212,Gauteng - health,Monitor NIBP on stand Contec CMS5100,0,0,31162.14
6213,Gauteng - health,Monitor NIBP on stand Creative PC900,0,0,272181.96
6214,Gauteng - health,Monitor NIBP on stand Edan Instru M3A-N,0,0,389995.1
6215,Gauteng - health,Monitor NIBP on stand GE Healthcare V100,0,0,993066.72
6216,Gauteng - health,Monitor NIBP vital signs+pulse oximeter,0,0,38133.58
6217,Gauteng - health,Monitor NIBP/SPO2 trolley Biolight V6,0,0,2392835.4299999997
6218,Gauteng - health,Monitor NIBP/SPO2 trolley Edan M3A-NS,0,0,354541.0
6219,Gauteng - health,Monitor NIBP/SPO2 trolley Mindray,0,0,141482.56
6220,Gauteng - health,Monitor apnea neonat modular Beneview T6,0,0,211193.44
6221,Gauteng - health,Monitor apnea neonat modular GE B450,0,0,9041.8
6222,Gauteng - health,Monitor basic m/param Mindray,0,0,536157.12
6223,Gauteng - health,Monitor basic m/param Mindray MDRUMEC10,0,0,224330.54
6224,Gauteng - health,Monitor basic m/param Mindray MDRUMEC12,0,0,664469.75
6225,Gauteng - health,Monitor basic m/paramet Vista 120Model C,0,0,237671.32
6226,Gauteng - health,Monitor basic m/parameter Kohden SVM7501,0,0,153020.6
6227,Gauteng - health,Monitor basic multi-paramet Edan iM50 PM,0,0,231003.0
6228,Gauteng - health,Monitor bedside PVM-2701 Vismo 10 4 inch,0,0,1568461.15
6229,Gauteng - health,Monitor blood pressure non-invasive port,0,0,117755.1
6230,Gauteng - health,"Monitor centrol venous pressure,AB520cvp",0,0,144163.0
6231,Gauteng - health,"Monitor computer 15""",0,18400,18399.6
6232,Gauteng - health,Monitor computer 19in colour flat TFT,0,0,2750.0
6233,Gauteng - health,Monitor digital blood pressure Riester,0,0,203326.0
6234,Gauteng - health,Monitor digital blood pressureUA767 Plus,0,0,27600.0
6235,Gauteng - health,Monitor doppler fetal heart Bistos BT220,0,0,8536.02
6236,Gauteng - health,Monitor doppler fetal heart Sino-Hero,0,0,46852.2
6237,Gauteng - health,Monitor fetal twins CMS800G,0,0,15617.4
6238,Gauteng - health,Monitor icu modular Edan instruments V6,0,0,12456437.799999999
6239,Gauteng - health,Monitor icu modular neonates Drager,0,0,12037804.4
6240,Gauteng - health,Monitor icu modular state BIOLIGHT BLTQ7,0,0,3177783.9200000004
6241,Gauteng - health,Monitor icu modular state CARESCAPE B450,0,0,12325348.0
6242,Gauteng - health,Monitor icu modular state CARESCAPE B650,0,0,1987008.0
6243,Gauteng - health,Monitor icu modular state NKBSM3763K,0,0,1695548.0999999999
6244,Gauteng - health,Monitor intracranial pressure (CAM02),0,0,438955.0
6245,Gauteng - health,Monitor neonatal portable SpO2 Pulse,0,0,488386.5
6246,Gauteng - health,Monitor patient Philips IntelliVue X2,0,0,201242.32
6247,Gauteng - health,Monitor patient central with printer,0,123481,123481.4
6248,Gauteng - health,Monitor patient multi parameter IPM-9800,0,185224,185224.2
6249,Gauteng - health,Monitor patient physio MRI item no 18 00,0,0,402500.0
6250,Gauteng - health,Monitor patient vital signs non invasive,0,61843,232210.77000000002
6251,Gauteng - health,Monitor physiol patient-neonatal/adult,0,0,70774.0
6252,Gauteng - health,Monitor upper arm blood pressure MG150F,0,0,6300.0
6253,Gauteng - health,Monitor vital sign ems electronic,0,61844,61843.53
6254,Gauteng - health,Monitor vital signs NIBP SPO2 temp heart,0,0,20140.22
6255,Gauteng - health,Monitor vital signs VS2 NBP and SPO2,0,0,342436.8
6256,Gauteng - health,"Monitor, Central Station",0,0,138807.02
6257,Gauteng - health,"Monitor, Multiparameter, ICU",0,0,42509300.0
6258,Gauteng - health,"Monitor, central station, compatable to monitor-ICU",0,0,1098395.82
6259,Gauteng - health,Monitoring kit pressure single tranducer,0,0,26216.0
6260,Gauteng - health,Monitoring set double pressure 3cc flush,0,0,31439.0
6261,Gauteng - health,Mophead fan yarn colour coded blue,0,0,31412.0
6262,Gauteng - health,Mophead fan yarn colour coded green,0,0,11792.0
6263,Gauteng - health,Mophead fan yarn colour coded red,0,0,61655.8
6264,Gauteng - health,Mophead fan yarn colour coded yellow,0,0,11792.0
6265,Gauteng - health,"Mornitor, Vital Signs Monitor, Mobile",0,0,1772705.0
6266,Gauteng - health,Mortuary Trolleys,0,0,155733.2
6267,Gauteng - health,Mortuary trolley,0,0,93439.92000000001
6268,Gauteng - health,Multifiltrate Haemodialysis Renal Machines,0,0,2208000.0
6269,Gauteng - health,"Multiparameter Modular Monitor, ICU",0,0,20287840.8
6270,Gauteng - health,NIBP Monitor-vital signs,0,0,664608.11
6271,Gauteng - health,Nebuliser ultrasonic humidifier,0,0,81156.6
6272,Gauteng - health,"Nebuliser, ultrasonic",0,0,611498.0
6273,Gauteng - health,Neuro Surgery Instrument Set,0,0,417555.28
6274,Gauteng - health,Neurologic Hammer,0,0,115.0
6275,Gauteng - health,Nitrous oxide (N2O) med pin 31 3kg cylin,0,3906,500000.0
6276,Gauteng - health,Non-invasive patient monitor on Trolley,0,0,3182324.5
6277,Gauteng - health,OXIMETER PULSE,0,0,11378.95
6278,Gauteng - health,OXYGEN FLOW METER,0,0,13396.9
6279,Gauteng - health,Other,Rental,1849092,0.0
6280,Gauteng - health,Overbed table,0,0,563070.05
6281,Gauteng - health,Overhead Incubators,0,0,1411622.17
6282,Gauteng - health,Overshoe operate room slip on 100/pk,0,360000,557460.0
6283,Gauteng - health,Overshoe plastic single use 100/box,0,0,2645250.0
6284,Gauteng - health,Overshoe plastic single use elasticated,0,0,615200.0
6285,Gauteng - health,Overshoes POBA knee length boot cover,0,0,278100.0
6286,Gauteng - health,Oxygen (O2) I V R 1 40kg refill,0,737,709.0
6287,Gauteng - health,Oxygen Regulator,0,0,86250.0
6288,Gauteng - health,Oxygen flow meter item:41112501-00002,0,0,61672.0
6289,Gauteng - health,Oxygen flowmeter single to wall,0,0,25002.38
6290,Gauteng - health,Oxygen medical liquid bulk per kg,0,84181,700000.0
6291,Gauteng - health,PEEP valve / diveter,0,0,8474.2
6292,Gauteng - health,PPE028 Sanitiser refil for dispensers,Sanitizer,1994997,0.0
6293,Gauteng - health,PULSE OXIMETRY A DESTOP,0,0,53745.0
6294,Gauteng - health,Paed bag mask resuscitator,0,0,3218.0
6295,Gauteng - health,Paper ECG for MRL cardiac monitor,0,0,1723.2
6296,Gauteng - health,Patient Bed,0,0,249960.5
6297,Gauteng - health,Patient Monitors - icu,0,0,5233827.0
6298,Gauteng - health,Patient Monitors and brackets,0,0,1536120.3399999999
6299,Gauteng - health,Patient transfer roller,0,0,16381.92
6300,Gauteng - health,Payment of gas,0,0,5000000.0
6301,Gauteng - health,Peak Flow Meter,0,0,862.5
6302,Gauteng - health,Power Drills Large,0,0,586404.5
6303,Gauteng - health,Private nursing services,0,1617752,5866954.43
6304,Gauteng - health,Probe Linear,0,0,76251.04
6305,Gauteng - health,"Pump, infusion",0,0,16181160.4
6306,Gauteng - health,"Pump, syringe",0,0,3873686.4
6307,Gauteng - health,Pupil Torch (Penlight),0,0,110.4
6308,Gauteng - health,Receptacle polyester linen for carrier,0,0,20398.7
6309,Gauteng - health,Receptacle polyster linen for carrier,0,0,8869.0
6310,Gauteng - health,Refil Carbon Dioxide grade-med 1 4KG PI,0,15383,906.98
6311,Gauteng - health,Refill Air grade-medical 8 5KG,0,0,7109.3
6312,Gauteng - health,Refill LPG gas industrial bulk tank Oryx,0,45378,300000.0
6313,Gauteng - health,Refill Nitric Oxide Kinox,0,0,129375.0
6314,Gauteng - health,Refill Nitrous Oxide grade-med 31 3KG,0,147148,279679.27
6315,Gauteng - health,Refill Oxygen grade-medical 0 47KG PI,0,614979,4806.75
6316,Gauteng - health,Refill Oxygen grade-medical 0 94KG,0,5092,5117.0
6317,Gauteng - health,Refill Oxygen grade-medical 0 94KG PI,0,0,32546.1
6318,Gauteng - health,Refill Oxygen grade-medical 1 84KG PI,0,3339,115605.6
6319,Gauteng - health,Refill Oxygen grade-medical 10 2KG,0,788620,3868297.58
6320,Gauteng - health,Refill Oxygen grade-medical 4 6KG,0,0,30431.6
6321,Gauteng - health,Refill Oxygen grade-medical 4 6KG PI,0,12252,26862.08
6322,Gauteng - health,Refill Oxygen medical,0,410987,2364257.1
6323,Gauteng - health,Refill Oxygen medical cylinder IVR 2000,0,6066,6066.4
6324,Gauteng - health,Refill medical oxygen in cylinders zone2,0,0,1503.62
6325,Gauteng - health,Refrigerator vaccine storage 400l volume,0,0,119938.94
6326,Gauteng - health,Regulator bullnose dial click stop,0,0,6888.5
6327,Gauteng - health,Regulator bullnose with flow female,0,0,2937.6
6328,Gauteng - health,Regulator oxygen 12 position flow contrl,0,0,4366.35
6329,Gauteng - health,Regulator pin index dial click stop,0,0,1164.36
6330,Gauteng - health,"Regulator, Oxygen",0,0,34500.0
6331,Gauteng - health,Remover adhesive wipes 50 per box,0,129540,64700.0
6332,Gauteng - health,Renovation,0,80309529,0.0
6333,Gauteng - health,Rental,0,661663,0.0
6334,Gauteng - health,Rental bulk tank medical compressed gas,0,0,34133.0
6335,Gauteng - health,Rental gas cylinders according to specs,0,0,58806.0
6336,Gauteng - health,Respirator  FFP2 valved 8822 disposable,0,0,23000.0
6337,Gauteng - health,Resuscitation manual Child,0,0,5175.0
6338,Gauteng - health,Resuscitation manual infant disp,0,0,2330.25
6339,Gauteng - health,Resuscitation trolley,0,0,81724.88
6340,Gauteng - health,Resuscitator infant gas GE Healthcare,0,0,45528.92
6341,Gauteng - health,Resuscitator manual adult,0,0,63948.0
6342,Gauteng - health,Resuscitator manual child,0,0,9654.0
6343,Gauteng - health,Resuscitator manual infant,0,0,5972.0
6344,Gauteng - health,"Resuscitator, manual, Adult",0,0,209813.6
6345,Gauteng - health,"Resuscitator, manual, infant",0,0,11693.8
6346,Gauteng - health,"Resuscitator, manual, paeds",0,0,20917.0
6347,Gauteng - health,Ripple Mattresses,0,0,113120.72
6348,Gauteng - health,Round about with basin,0,0,118075.62
6349,Gauteng - health,STRYKER BEDS,0,0,396722.4
6350,Gauteng - health,Sanitizer detergent vacuum cleanser 5l,0,0,33249.0
6351,Gauteng - health,Sanitizer powder chlorine disinfecta 30g,0,777630,611040.0
6352,Gauteng - health,Saturation Monitor,0,0,159723.1
6353,Gauteng - health,Scale Weighing electronic baby and child,0,0,1361.69
6354,Gauteng - health,Scale electronic baby & Child,0,4085,4085.07
6355,Gauteng - health,Scale electronic bathroom type,0,0,20183.5
6356,Gauteng - health,Scale electronic neonatal 20kg,0,0,2782.2
6357,Gauteng - health,"Scale, Weighing, Electronic, Baby/Child",0,0,1361.69
6358,Gauteng - health,"Scale, weighing electronic, baby and child convertible.",0,0,4085.07
6359,Gauteng - health,Screen bedside mobile 3 fold 1670x590mm,0,0,13861.2
6360,Gauteng - health,Screen bedside wheeled type C,0,0,27722.4
6361,Gauteng - health,Screen bedside wheeled type C 1680mm,0,0,359397.12
6362,Gauteng - health,Sensor flow for ventilator Servo-Air,0,0,145885.8
6363,Gauteng - health,Sensor flow ventilator GE Carescape R860,0,0,18436.4
6364,Gauteng - health,Service cold fogging utilising CAS,0,0,1998193.0
6365,Gauteng - health,Shield visor anti-fogging,0,8786250,400750.0
6366,Gauteng - health,Soap anti bacterial hand soap liquid 5l,0,49484,26884.0
6367,Gauteng - health,Soap personal hygiene bath 250g bar,0,0,2447500.0
6368,Gauteng - health,Sonar Machine,0,0,1650411.67
6369,Gauteng - health,Spectacle safety ultrasonic non-misting,0,0,25900.0
6370,Gauteng - health,Sphygmomanometer Aneroid,0,0,4857.6
6371,Gauteng - health,Sphygnomanometer aneroid pocket,0,0,22191.0
6372,Gauteng - health,Sryringe pump,0,0,128713.12
6373,Gauteng - health,Stand drip mobile Type A mild steel,0,0,5606.4
6374,Gauteng - health,Stand drip mobile type C,0,0,45131.4
6375,Gauteng - health,Stand drip mobile type C staineless steel,0,0,24070.08
6376,Gauteng - health,Stand hand sanitizer dispen foot press,0,61435,69235.0
6377,Gauteng - health,Stand roll basic monitor Edan iM50,0,0,9574.84
6378,Gauteng - health,"Stand, Bedpan & Urinal",0,0,55077.96
6379,Gauteng - health,"Stand, Gas cylinder trolley, for 300 mm Diameter Cylinder",0,0,2885.43
6380,Gauteng - health,"Stand, Medical Gas Cylinder",0,0,22979.95
6381,Gauteng - health,Standard pillows,0,0,9450.0
6382,Gauteng - health,Standard pillows blue,0,0,11214.0
6383,Gauteng - health,Steri-gage to monitor exposure 3m,0,0,2590.0
6384,Gauteng - health,Stethoscope,0,0,14569.0
6385,Gauteng - health,Stethoscope general,0,0,6496.8
6386,Gauteng - health,Stethoscope general use,0,0,812.1
6387,Gauteng - health,"Stethoscope, Adult/Paeds",0,0,13535.0
6388,Gauteng - health,Stool anaesthetist with castors,0,0,69897.2
6389,Gauteng - health,Stool foot doouble step,0,0,52326.6
6390,Gauteng - health,Stool foot double step,0,0,209306.4
6391,Gauteng - health,Stool vistor hospital,0,0,22173.3
6392,Gauteng - health,"Stool, anaesthetic",0,0,169446.35
6393,Gauteng - health,Suction Electric,0,0,130763.83
6394,Gauteng - health,Suction Unit mobile battery,0,0,52664.8
6395,Gauteng - health,"Suction pump, electric, mobile, with battery",0,0,227967.48
6396,Gauteng - health,Suction unit hand pump operated portable,0,0,12345.08
6397,Gauteng - health,Suction unit mobile battery ULTRA:JX820D,0,0,1226400.0
6398,Gauteng - health,Suction unit wall mounted,0,0,34848.98
6399,Gauteng - health,Suction unit wall-mount Dynavac ii Dual,0,0,132724.8
